,id,unix_time,gps_x,gps_y
467,125883795,1705303892.0,15.674777777777777,52.275416666666665
468,125884529,1705345206.0,15.517083333333334,52.25111111111111
469,125883922,1705309716.0,15.468472222222223,52.84247222222222
470,125884306,1705333645.0,15.21936111111111,52.735638888888886
471,125881965,1705311567.0,14.763,52.40613888888889
472,125882012,1705319844.0,15.237722222222223,52.73405555555556
473,125885193,1705348953.0,15.166888888888888,51.600027777777775
474,125883723,1705300263.0,15.0865,52.313944444444445
475,125884436,1705334082.0,14.77838888888889,52.54666666666667
476,125883016,1705319968.0,14.913694444444445,52.511694444444444
477,125884422,1705336111.0,15.67375,52.31563888888889
478,125884531,1705341646.0,15.8695,52.36752777777778
479,125884451,1705340053.0,15.827861111111112,52.82413888888889
480,125885118,1705331366.0,15.261444444444445,52.71575
481,125883869,1705308354.0,15.537222222222223,52.82661111111111
482,125884421,1705340550.0,15.543388888888888,52.30108333333333
483,125884562,1705346690.0,15.523388888888888,52.29380555555556
484,125884305,1705334673.0,15.801277777777777,51.66894444444444
485,125891145,1705348800.0,15.7145,52.114694444444446
486,125886980,1705327800.0,15.624277777777777,52.083666666666666
487,125883673,1705294173.0,15.508194444444445,51.923972222222226
488,125882001,1705317600.0,15.322305555555555,51.61505555555556
489,125884289,1705331997.0,15.53288888888889,51.95772222222222
490,125883935,1705311787.0,14.824194444444444,51.63463888888889
491,125886016,1705442197.0,15.294883,52.321865
492,125888216,1705427400.0,15.427027777777777,52.82855555555555
493,125885624,1705408348.0,15.112972222222222,52.05572222222222
494,125885748,1705412231.0,15.532166666666667,52.23502777777778
